pizza_id,order_id,order_date,order_time,day_of_week,is_weekend,month_name,quarter,time_of_day,pizza_name_id,pizza_name,pizza_category,pizza_size,pizza_ingredients,is_vegetarian,quantity,order_size,unit_price,total_price,revenue_category
6126,2713,2015-02-14,21:08:21,Saturday,Weekend,Feb,Q1,Night,ital_veggie_m,The Italian Vegetables Pizza,Veggie,M,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,16.75,16.75,Standard
6127,2714,2015-02-14,21:22:31,Saturday,Weekend,Feb,Q1,Night,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
6128,2715,2015-02-14,21:31:51,Saturday,Weekend,Feb,Q1,Night,soppressata_s,The Soppressata Pizza,Supreme,S,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
6129,2715,2015-02-14,21:31:51,Saturday,Weekend,Feb,Q1,Night,spicy_ital_s,The Spicy Italian Pizza,Supreme,S,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,12.5,12.5,Standard
6130,2715,2015-02-14,21:31:51,Saturday,Weekend,Feb,Q1,Night,the_greek_xl,The Greek Pizza,Classic,XL,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,25.5,25.5,Premium
6131,2715,2015-02-14,21:31:51,Saturday,Weekend,Feb,Q1,Night,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
6132,2716,2015-02-14,21:33:46,Saturday,Weekend,Feb,Q1,Night,bbq_ckn_m,The Barbecue Chicken Pizza,Chicken,M,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6133,2716,2015-02-14,21:33:46,Saturday,Weekend,Feb,Q1,Night,bbq_ckn_s,The Barbecue Chicken Pizza,Chicken,S,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,12.75,12.75,Standard
6134,2716,2015-02-14,21:33:46,Saturday,Weekend,Feb,Q1,Night,ital_cpcllo_l,The Italian Capocollo Pizza,Classic,L,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,20.5,20.5,Premium
6135,2717,2015-02-14,21:58:09,Saturday,Weekend,Feb,Q1,Night,green_garden_m,The Green Garden Pizza,Veggie,M,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",Veg,1,Small,16.0,16.0,Standard
6136,2717,2015-02-14,21:58:09,Saturday,Weekend,Feb,Q1,Night,mexicana_l,The Mexicana Pizza,Veggie,L,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,20.25,20.25,Premium
6137,2717,2015-02-14,21:58:09,Saturday,Weekend,Feb,Q1,Night,the_greek_xl,The Greek Pizza,Classic,XL,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,25.5,25.5,Premium
6138,2718,2015-02-14,22:16:39,Saturday,Weekend,Feb,Q1,Night,bbq_ckn_m,The Barbecue Chicken Pizza,Chicken,M,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6139,2718,2015-02-14,22:16:39,Saturday,Weekend,Feb,Q1,Night,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6140,2718,2015-02-14,22:16:39,Saturday,Weekend,Feb,Q1,Night,mexicana_l,The Mexicana Pizza,Veggie,L,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,20.25,20.25,Premium
6141,2718,2015-02-14,22:16:39,Saturday,Weekend,Feb,Q1,Night,spin_pesto_l,The Spinach Pesto Pizza,Veggie,L,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,20.75,20.75,Premium
6142,2719,2015-02-14,22:22:46,Saturday,Weekend,Feb,Q1,Night,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
6143,2719,2015-02-14,22:22:46,Saturday,Weekend,Feb,Q1,Night,spinach_supr_m,The Spinach Supreme Pizza,Supreme,M,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",Non-Veg,1,Small,16.5,16.5,Standard
6144,2720,2015-02-14,22:29:54,Saturday,Weekend,Feb,Q1,Night,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6145,2721,2015-02-14,22:29:57,Saturday,Weekend,Feb,Q1,Night,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
6146,2722,2015-02-14,22:52:37,Saturday,Weekend,Feb,Q1,Night,bbq_ckn_m,The Barbecue Chicken Pizza,Chicken,M,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6147,2722,2015-02-14,22:52:37,Saturday,Weekend,Feb,Q1,Night,hawaiian_s,The Hawaiian Pizza,Classic,S,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,10.5,10.5,Budget
6148,2722,2015-02-14,22:52:37,Saturday,Weekend,Feb,Q1,Night,pepperoni_s,The Pepperoni Pizza,Classic,S,"Mozzarella Cheese, Pepperoni",Non-Veg,2,Medium,9.75,19.5,Budget
6149,2723,2015-02-15,11:35:24,Sunday,Weekend,Feb,Q1,Morning,pepperoni_l,The Pepperoni Pizza,Classic,L,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,15.25,15.25,Standard
6150,2724,2015-02-15,11:48:59,Sunday,Weekend,Feb,Q1,Morning,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
6151,2724,2015-02-15,11:48:59,Sunday,Weekend,Feb,Q1,Morning,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
6152,2724,2015-02-15,11:48:59,Sunday,Weekend,Feb,Q1,Morning,veggie_veg_l,The Vegetables + Vegetables Pizza,Veggie,L,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,20.25,20.25,Premium
6153,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6154,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6155,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,ckn_alfredo_s,The Chicken Alfredo Pizza,Chicken,S,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,12.75,12.75,Standard
6156,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,hawaiian_l,The Hawaiian Pizza,Classic,L,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,16.5,16.5,Standard
6157,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
6158,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,napolitana_m,The Napolitana Pizza,Classic,M,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,16.0,16.0,Standard
6159,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,peppr_salami_m,The Pepper Salami Pizza,Supreme,M,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
6160,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,prsc_argla_m,The Prosciutto And Arugula Pizza,Supreme,M,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,16.5,16.5,Standard
6161,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6162,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6163,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
6164,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,spin_pesto_m,The Spinach Pesto Pizza,Veggie,M,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,16.5,16.5,Standard
6165,2725,2015-02-15,11:52:00,Sunday,Weekend,Feb,Q1,Morning,the_greek_m,The Greek Pizza,Classic,M,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,16.0,16.0,Standard
6166,2726,2015-02-15,11:54:55,Sunday,Weekend,Feb,Q1,Morning,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
6167,2727,2015-02-15,11:56:33,Sunday,Weekend,Feb,Q1,Morning,ital_cpcllo_m,The Italian Capocollo Pizza,Classic,M,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,16.0,16.0,Standard
6168,2727,2015-02-15,11:56:33,Sunday,Weekend,Feb,Q1,Morning,prsc_argla_l,The Prosciutto And Arugula Pizza,Supreme,L,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,20.75,20.75,Premium
6169,2728,2015-02-15,12:12:02,Sunday,Weekend,Feb,Q1,Lunch,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6170,2728,2015-02-15,12:12:02,Sunday,Weekend,Feb,Q1,Lunch,ckn_alfredo_m,The Chicken Alfredo Pizza,Chicken,M,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6171,2729,2015-02-15,13:29:30,Sunday,Weekend,Feb,Q1,Lunch,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6172,2730,2015-02-15,13:53:02,Sunday,Weekend,Feb,Q1,Lunch,thai_ckn_m,The Thai Chicken Pizza,Chicken,M,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6173,2731,2015-02-15,13:54:31,Sunday,Weekend,Feb,Q1,Lunch,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6174,2732,2015-02-15,14:16:54,Sunday,Weekend,Feb,Q1,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
6175,2732,2015-02-15,14:16:54,Sunday,Weekend,Feb,Q1,Lunch,four_cheese_m,The Four Cheese Pizza,Veggie,M,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,14.75,14.75,Standard
6176,2732,2015-02-15,14:16:54,Sunday,Weekend,Feb,Q1,Lunch,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
6177,2732,2015-02-15,14:16:54,Sunday,Weekend,Feb,Q1,Lunch,ital_supr_s,The Italian Supreme Pizza,Supreme,S,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
6178,2733,2015-02-15,14:40:34,Sunday,Weekend,Feb,Q1,Lunch,ckn_pesto_l,The Chicken Pesto Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6179,2733,2015-02-15,14:40:34,Sunday,Weekend,Feb,Q1,Lunch,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
6180,2734,2015-02-15,14:51:01,Sunday,Weekend,Feb,Q1,Lunch,thai_ckn_l,The Thai Chicken Pizza,Chicken,L,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6181,2735,2015-02-15,14:53:31,Sunday,Weekend,Feb,Q1,Lunch,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6182,2735,2015-02-15,14:53:31,Sunday,Weekend,Feb,Q1,Lunch,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
6183,2735,2015-02-15,14:53:31,Sunday,Weekend,Feb,Q1,Lunch,ital_cpcllo_l,The Italian Capocollo Pizza,Classic,L,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,20.5,20.5,Premium
6184,2735,2015-02-15,14:53:31,Sunday,Weekend,Feb,Q1,Lunch,ital_veggie_s,The Italian Vegetables Pizza,Veggie,S,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,12.75,12.75,Standard
6185,2736,2015-02-15,15:11:36,Sunday,Weekend,Feb,Q1,Afternoon,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6186,2736,2015-02-15,15:11:36,Sunday,Weekend,Feb,Q1,Afternoon,mediterraneo_l,The Mediterranean Pizza,Veggie,L,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",Veg,1,Small,20.25,20.25,Premium
6187,2736,2015-02-15,15:11:36,Sunday,Weekend,Feb,Q1,Afternoon,southw_ckn_m,The Southwest Chicken Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6188,2737,2015-02-15,15:19:05,Sunday,Weekend,Feb,Q1,Afternoon,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
6189,2737,2015-02-15,15:19:05,Sunday,Weekend,Feb,Q1,Afternoon,spinach_fet_m,The Spinach And Feta Pizza,Veggie,M,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",Veg,1,Small,16.0,16.0,Standard
6190,2738,2015-02-15,15:57:57,Sunday,Weekend,Feb,Q1,Afternoon,cali_ckn_m,The California Chicken Pizza,Chicken,M,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,16.75,16.75,Standard
6191,2739,2015-02-15,16:29:16,Sunday,Weekend,Feb,Q1,Afternoon,southw_ckn_s,The Southwest Chicken Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,12.75,12.75,Standard
6192,2740,2015-02-15,16:32:41,Sunday,Weekend,Feb,Q1,Afternoon,ckn_alfredo_m,The Chicken Alfredo Pizza,Chicken,M,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,16.75,16.75,Standard
6193,2740,2015-02-15,16:32:41,Sunday,Weekend,Feb,Q1,Afternoon,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
6194,2741,2015-02-15,16:39:02,Sunday,Weekend,Feb,Q1,Afternoon,pepperoni_m,The Pepperoni Pizza,Classic,M,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,12.5,12.5,Standard
6195,2741,2015-02-15,16:39:02,Sunday,Weekend,Feb,Q1,Afternoon,pepperoni_s,The Pepperoni Pizza,Classic,S,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,9.75,9.75,Budget
6196,2742,2015-02-15,16:51:56,Sunday,Weekend,Feb,Q1,Afternoon,spin_pesto_m,The Spinach Pesto Pizza,Veggie,M,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,16.5,16.5,Standard
6197,2742,2015-02-15,16:51:56,Sunday,Weekend,Feb,Q1,Afternoon,thai_ckn_s,The Thai Chicken Pizza,Chicken,S,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,12.75,12.75,Standard
6198,2743,2015-02-15,16:54:36,Sunday,Weekend,Feb,Q1,Afternoon,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
6199,2744,2015-02-15,17:01:46,Sunday,Weekend,Feb,Q1,Afternoon,ital_veggie_m,The Italian Vegetables Pizza,Veggie,M,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,16.75,16.75,Standard
6200,2744,2015-02-15,17:01:46,Sunday,Weekend,Feb,Q1,Afternoon,spinach_fet_s,The Spinach And Feta Pizza,Veggie,S,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",Veg,1,Small,12.0,12.0,Standard
6201,2745,2015-02-15,17:07:31,Sunday,Weekend,Feb,Q1,Afternoon,pepperoni_m,The Pepperoni Pizza,Classic,M,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,12.5,12.5,Standard
6202,2746,2015-02-15,17:10:49,Sunday,Weekend,Feb,Q1,Afternoon,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
6203,2746,2015-02-15,17:10:49,Sunday,Weekend,Feb,Q1,Afternoon,prsc_argla_l,The Prosciutto And Arugula Pizza,Supreme,L,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,20.75,20.75,Premium
6204,2746,2015-02-15,17:10:49,Sunday,Weekend,Feb,Q1,Afternoon,prsc_argla_s,The Prosciutto And Arugula Pizza,Supreme,S,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,12.5,12.5,Standard
6205,2747,2015-02-15,17:16:27,Sunday,Weekend,Feb,Q1,Afternoon,mexicana_l,The Mexicana Pizza,Veggie,L,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,20.25,20.25,Premium
6206,2747,2015-02-15,17:16:27,Sunday,Weekend,Feb,Q1,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6207,2748,2015-02-15,17:21:12,Sunday,Weekend,Feb,Q1,Afternoon,ckn_pesto_s,The Chicken Pesto Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,12.75,12.75,Standard
6208,2749,2015-02-15,17:21:37,Sunday,Weekend,Feb,Q1,Afternoon,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
6209,2749,2015-02-15,17:21:37,Sunday,Weekend,Feb,Q1,Afternoon,ckn_pesto_l,The Chicken Pesto Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6210,2750,2015-02-15,17:26:04,Sunday,Weekend,Feb,Q1,Afternoon,hawaiian_l,The Hawaiian Pizza,Classic,L,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,16.5,16.5,Standard
6211,2750,2015-02-15,17:26:04,Sunday,Weekend,Feb,Q1,Afternoon,hawaiian_s,The Hawaiian Pizza,Classic,S,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,10.5,10.5,Budget
6212,2750,2015-02-15,17:26:04,Sunday,Weekend,Feb,Q1,Afternoon,ital_veggie_s,The Italian Vegetables Pizza,Veggie,S,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,12.75,12.75,Standard
6213,2750,2015-02-15,17:26:04,Sunday,Weekend,Feb,Q1,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
6214,2751,2015-02-15,17:28:16,Sunday,Weekend,Feb,Q1,Afternoon,napolitana_m,The Napolitana Pizza,Classic,M,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,16.0,16.0,Standard
6215,2752,2015-02-15,17:29:20,Sunday,Weekend,Feb,Q1,Afternoon,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
6216,2752,2015-02-15,17:29:20,Sunday,Weekend,Feb,Q1,Afternoon,pep_msh_pep_l,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,L,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,17.5,17.5,Standard
6217,2752,2015-02-15,17:29:20,Sunday,Weekend,Feb,Q1,Afternoon,pepperoni_l,The Pepperoni Pizza,Classic,L,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,15.25,15.25,Standard
6218,2752,2015-02-15,17:29:20,Sunday,Weekend,Feb,Q1,Afternoon,peppr_salami_s,The Pepper Salami Pizza,Supreme,S,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
6219,2753,2015-02-15,17:34:35,Sunday,Weekend,Feb,Q1,Afternoon,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
6220,2753,2015-02-15,17:34:35,Sunday,Weekend,Feb,Q1,Afternoon,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
6221,2753,2015-02-15,17:34:35,Sunday,Weekend,Feb,Q1,Afternoon,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
6222,2754,2015-02-15,17:42:41,Sunday,Weekend,Feb,Q1,Afternoon,brie_carre_s,The Brie Carre Pizza,Supreme,S,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",Veg,1,Small,23.65,23.65,Premium
6223,2754,2015-02-15,17:42:41,Sunday,Weekend,Feb,Q1,Afternoon,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
6224,2754,2015-02-15,17:42:41,Sunday,Weekend,Feb,Q1,Afternoon,mexicana_m,The Mexicana Pizza,Veggie,M,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",Veg,1,Small,16.0,16.0,Standard
6225,2755,2015-02-15,17:49:17,Sunday,Weekend,Feb,Q1,Afternoon,cali_ckn_m,The California Chicken Pizza,Chicken,M,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,16.75,16.75,Standard
6226,2755,2015-02-15,17:49:17,Sunday,Weekend,Feb,Q1,Afternoon,napolitana_l,The Napolitana Pizza,Classic,L,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,20.5,20.5,Premium
6227,2755,2015-02-15,17:49:17,Sunday,Weekend,Feb,Q1,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
